file source,DatasetID,MicroplasticID,Scientist,Photo,Colour,SizeMM,Type,FTIR_Plastic,"FTIR_Plastic_Probability score >0,4",FTIR_Polymer,"FTIR_Polymer_Probability score >0,4",FTIR_Polymer_full,FTIR_Polymer_standardised,Match FTIR %,FTIR_MethodUsed,Info
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_7072,t5_4,valentina burdukovska,pp_mp_t5_4_1.jpeg; pp_mp_t5_4_2.jpeg,multicolour,182,films,yes,na,pp,na,polypropylene,polypropylene,99,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6915,t6_2c1,valentina burdukovska,pp_mp_t6_2c1.jpg,red,4.3,fragments,yes,na,pe,na,polyethylene,polyethylene,97,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6915,t6_2c2,valentina burdukovska,pp_mp_t6_2c2.jpg,green,2.2,fragments,yes,na,pe pp diene,na,polyethylene polypropylene diene,to be determined,87,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6915,t6_2c4,valentina burdukovska,pp_mp_t6_2c4.jpg,white,2.2,fragments,yes,na,pe pp diene,na,polyethylene polypropylene diene,to be determined,98,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6915,t6_2c5,valentina burdukovska,pp_mp_t6_2c5.jpg,grey,2.7,fragments,yes,na,monoelaidin,na,monoelaidin,to be determined,71,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6915,t6_2c6,valentina burdukovska,pp_mp_t6_2c6.jpg,colourless,4.3,films,yes,na,pe,na,polyethylene,polyethylene,95,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6915,t6_2c8,valentina burdukovska,pp_mp_t6_2c8.jpg,yellow,1.5,fragments,yes,na,pvme - polyvinyl methyl ether,na,polyvinyl methyl ether,to be determined,76,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6915,t6_2c9,valentina burdukovska,pp_mp_t6_2c9.jpg,orange,1.1,fragments,yes,na,"neoprene, chloropene rubber",na,neoprene,to be determined,92,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6965,t7_1d3,valentina burdukovska,pp_mp_t7_1d3.jpg,white,2.4,fragments,yes,na,unidentified,na,unidentified,undefined plastic,55,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6965,t7_1d4,valentina burdukovska,pp_mp_t7_1d4.jpg,white,1.6,fragments,yes,na,ps,na,polystyrene,polystyrene,88,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_7077,t8_2f2,valentina burdukovska,pp_mp_t8_2f2.jpg,multicolour,3.05,filaments,yes,na,pet,na,polyethylene terephthalate,polyester,79,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_7077,t8_2e1,valentina burdukovska,pp_mp_t8_2e1.jpg,colourless,1.8,fragments,yes,na,pe co butyl acrylate co maleic anhydride,na,polyethylene caster oil / butyl acrylate caster oil / maleic anhydride,to be determined,90,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_7077,t8_sk1,valentina burdukovska,pp_mp_t8_sk1.jpg,green,7.6,filaments,yes,na,unidentified,na,unidentified,undefined plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_7077,t8_2e5,valentina burdukovska,pp_mp_t8_2e5 .jpg,grey,3.5,films,yes,na,propylene glycol monostearate,na,propylene glycol monostearate,polopropylene,87,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_7077,t8_2e7,valentina burdukovska,pp_mp_t8_2e7.jpg,black,1.5,fragments,yes,na,pe pp diene,na,polyethylene polypropylene diene,to be determined,94,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_7077,t8_2e8,valentina burdukovska,pp_mp_t8_ 2e8.jpg,grey,4.1,films,yes,na,pe ethyl acrylate,na,polyethyleneethyl acrylate,polyethylene,83,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1g1,valentina burdukovska,pp_mp_t9_1g1.jpg,white,2.2,fragments,yes,na,ardil,na,ardil,to be determined,82,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1g4,valentina burdukovska,pp_mp_t9_1g4.jpg,grey,2.6,films,yes,na,unidentified,na,unidentified,undefined plastic,49,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1g9,valentina burdukovska,pp_mp_t9_1g9.jpg,colourless,1.2,films,yes,na,polypropylene glycol monostearate,na,polypropylene glycol monostearate,polypropylene,88,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1h5,valentina burdukovska,pp_mp_t9_1h5.jpg,colourless,2.9,films,yes,na,pe ethyl acrylate,na,polyethyleneethyl acrylate,polyethylene,87,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1h8,valentina burdukovska,pp_mp_t9_1h8.jpg,colourless,1.1,films,yes,na,unidentified,na,unidentified,undefined plastic,62,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1h9,valentina burdukovska,pp_mp_t9_1h9.jpg,colourless,2.7,films,yes,na,unidentified,na,unidentified,undefined plastic,57,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1h10,valentina burdukovska,pp_mp_t9_1h10.jpg,colourless,2.1,films,yes,na,propylene glycol monostearate,na,propylene glycol monostearate,polopropylene,80,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1h11,valentina burdukovska,pp_mp_t9_1h11.jpg,colourless,10,films,yes,na,propylene glycol monostearate,na,propylene glycol monostearate,polopropylene,90,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1h12,valentina burdukovska,pp_mp_t9_1h12.jpg,colourless,3.7,films,yes,na,propylene glycol monostearate,na,propylene glycol monostearate,polopropylene,85,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1f1,valentina burdukovska,pp_mp_t9_1f1.jpg,colourless,4.4,films,yes,na,pe ethyl acrylate,na,polyethyleneethyl acrylate,polyethylene,84,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1f2,valentina burdukovska,pp_mp_t9_1f2.jpg,colourless,4.8,films,yes,na,pe ethyl acrylate,na,polyethyleneethyl acrylate,polyethylene,91,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1f3,valentina burdukovska,pp_mp_t9_1f3.jpg,colourless,4,films,yes,na,pe,na,polyethylene,polyethylene,85,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1f4,valentina burdukovska,pp_mp_t9_1f4.jpg,colourless,3.9,films,yes,na,pe ethyl acrylate,na,polyethyleneethyl acrylate,polyethylene,82,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1f5,valentina burdukovska,pp_mp_t9_1f5.jpg,colourless,2.3,films,yes,na,unidentified,na,unidentified,undefined plastic,52,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1f6,valentina burdukovska,pp_mp_t9_1f6.jpg,colourless,3,films,yes,na,unidentified,na,unidentified,undefined plastic,61,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1f7,valentina burdukovska,pp_mp_t9_1f7.jpg,colourless,2.4,films,yes,na,unidentified,na,unidentified,undefined plastic,66,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1f8,valentina burdukovska,pp_mp_t9_1f8.jpg,colourless,3,films,yes,na,propylene glycol monostearate,na,propylene glycol monostearate,polopropylene,82,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_1f9,valentina burdukovska,pp_mp_t9_1f9.jpg,colourless,4.7,films,yes,na,poly lauryl acrylate,na,polylauryl acrylate,to be determined,86,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_sk1,valentina burdukovska,na,black,1.8,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_sk2,valentina burdukovska,na,blue,4,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6966,t9_sk3,valentina burdukovska,na,black,1.7,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6963,t10_sk1,valentina burdukovska,na,colourless,7,filaments,yes,na,unidentified,na,unidentified,undefined plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6963,t10_2f9,valentina burdukovska,pp_mp_t10_2f9.jpg,brown,1.3,fragments,yes,na,unidentified,na,unidentified,undefined plastic,56,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6963,t10_2f11,valentina burdukovska,pp_mp_t10_2f11.jpg,grey,1.9,fragments,yes,na,unidentified,na,unidentified,undefined plastic,67,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6968,t11_3a4,valentina burdukovska,pp_mp_t11_3a4.jpg,grey,1.1,fragments,yes,na,polyisoprene,na,polyisoprene,to be determined,85,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6968,t11_3a5,valentina burdukovska,pp_mp_t11_3a5.jpg,colourless,3.2,films,yes,na,pe,na,polyethylene,polyethylene,98,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6968,t11_3a10,valentina burdukovska,pp_mp_t11_3a10.jpg,multicolour,2.2,films,yes,na,propylene glycol monostearate,na,propylene glycol monostearate,polopropylene,76,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6968,t11_3a12,valentina burdukovska,pp_mp_t11_3a12.jpg,grey,1.4,fragments,yes,na,unidentified,na,unidentified,undefined plastic,64,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6968,t11_3b1,valentina burdukovska,pp_mp_t11_3b1.jpg,black,3.1,fragments,yes,na,unidentified,na,unidentified,undefined plastic,60,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6968,t11_3b4,valentina burdukovska,pp_mp_t11_3b4.jpg,colourless,2.3,films,yes,na,unidentified,na,unidentified,undefined plastic,64,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6968,t11_3b5,valentina burdukovska,pp_mp_t11_3b5.jpg,colourless,2.3,films,yes,na,pe ethyl acrylate,na,polyethyleneethyl acrylate,polyethylene,88,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6968,t11_3b8,valentina burdukovska,pp_mp_t11_3b8.jpg,colourless,4.1,films,yes,na,pe ethyl acrylate,na,polyethyleneethyl acrylate,polyethylene,89,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6968,t11_sk1,valentina burdukovska,na,black,12,filaments,yes,na,unidentified,na,unidentified,undefined plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6968,t11_sk2,valentina burdukovska,na,colourless,4.9,filaments,yes,na,unidentified,na,unidentified,undefined plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_7062,t12_3d1,valentina burdukovska,pp_mp_t12_3d1.jpg,white,12,non-plastic filaments,yes,na,polyester,na,polyester,polyester,95,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_3e3,valentina burdukovska,pp_mp_t13_3e3.jpg,white,1.5,fragments,yes,na,pp,na,polypropylene,polypropylene,99,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4a2,valentina burdukovska,pp_mp_t13_4a2.jpg,green,2.5,films,yes,na,unidentified,na,unidentified,undefined plastic,61,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_3d11,valentina burdukovska,pp_mp_t13_4d11.jpg,grey,16,fragments,yes,na,pp,na,polypropylene,polypropylene,98,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_3d12,valentina burdukovska,pp_mp_t13_4d12.jpeg,grey,9,fragments,yes,na,pp,na,polypropylene,polypropylene,99,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_3 e1,valentina burdukovska,pp_mp_t13_3e1.jpg,black,2.9,fragments,yes,na,polyester,na,polyester,polyester,91,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_3d9,valentina burdukovska,pp_mp_ t13_3d9.jpg,colourless,4.3,films,yes,na,unidentified / ethyl cellulose,na,unidentified / ethyl cellulose,to be determined,68,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4a3,valentina burdukovska,pp_mp_t13_4a3.jpg,white,1.3,films,yes,na,unidentified / ethyl cellulose,na,unidentified / ethyl cellulose,to be determined,58,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4a4,valentina burdukovska,pp_mp_t13_4a4.jpg,white,8.9,fragments,yes,na,diundecyl phthalate,na,diundecyl phthalate,to be determined,71,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4a5,valentina burdukovska,pp_mp_t13_4a5.jpg,white,1.9,films,yes,na,unidentified / ethyl cellulose,na,unidentified / ethyl cellulose,to be determined,47,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4a6,valentina burdukovska,pp_mp_t13_4a6.jpg,brown,9.3,fragments,yes,na,unidentified,na,unidentified,undefined plastic,29,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4a7,valentina burdukovska,pp_mp_t13_4a7.jpg,brown,4.2,films,yes,na,glycerol monooleate,na,glycerol monooleate,to be determined,90,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4a11,valentina burdukovska,pp_mp_t13_4a11.jpg,brown,1.6,films,yes,na,unidentified,na,unidentified,undefined plastic,50,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4b1,valentina burdukovska,pp_mp_t13_4b1.jpg,colourless,1.4,films,yes,na,pe ethyl acrylate,na,polyethyleneethyl acrylate,polyethylene,75,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4b3,valentina burdukovska,pp_mp_t13_4b3.jpg,brown,13,filaments,yes,na,unidentified / polyamide resin,na,unidentified / polyamide resin,to be determined,61,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4e5,valentina burdukovska,pp_mp_t13_4e5.jpg,colourless,1.9,films,yes,na,ethylene glycol monostearate,na,ethylene glycol monostearate,to be determined,84,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4e6,valentina burdukovska,pp_mp_t13_4e6.jpg,white,1.9,fragments,yes,na,ethyl cellulose,na,ethyl cellulose,natural fibres,74,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4e11,valentina burdukovska,pp_mp_t13_4e11.jpg,colourless,2.4,films,yes,na,butyl ricinoleate,na,butyl ricinoleate,to be determined,77,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4f3,valentina burdukovska,pp_mp_t13_4f3.jpg,grey,1.7,fragments,yes,na,pp,na,polypropylene,polypropylene,95,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4f4,valentina burdukovska,pp_mp_t13_4f4.jpg,brown,1.9,films,yes,na,propylene glycol monostearate,na,propylene glycol monostearate,polopropylene,86,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4f6,valentina burdukovska,pp_mp_t13_4f6.jpg,white,2.7,films,yes,na,propylene glycol ricinoleate,na,propylene glycol ricinoleate,polopropylene,82,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4f7,valentina burdukovska,pp_mp_t13_4f7.jpg,grey,1.2,fragments,yes,na,pp,na,polypropylene,polypropylene,97,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4f8,valentina burdukovska,pp_mp_t13_4f8.jpg,grey,1.3,fragments,yes,na,unidentified,na,unidentified,undefined plastic,49,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4f9,valentina burdukovska,pp_mp_t13_4f9.jpg,grey,1.9,fragments,yes,na,unidentified,na,unidentified,undefined plastic,69,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4f10,valentina burdukovska,pp_mp_t13_4f10.jpg,white,1.5,films,yes,na,propylene glycol ricinoleate,na,propylene glycol ricinoleate,polopropylene,82,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_4b2,valentina burdukovska,pp_mp_t13_4b2.jpg,black,5.8,filaments,yes,na,unidentified / pet,na,unidentified / polyethylene terephthalate,to be determined,66,atr-ftir; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_sk1,valentina burdukovska,pp_mp_t13_sk1.jpg,black,2.2,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_sk3,valentina burdukovska,pp_mp_t13_sk3.jpg,black,2,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_sk4,valentina burdukovska,pp_mp_t13_sk4.jpg,black,1.9,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_sk5,valentina burdukovska,na,black,7,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_sk6,valentina burdukovska,pp_mp_t13_sk6.jpg,black,9.6,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_sk7,valentina burdukovska,pp_mp_t13_sk7.jpg,grey,1.7,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_sk8,valentina burdukovska,pp_mp_t13_sk8.jpg,white,2.4,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_sk21,valentina burdukovska,pp_mp_t13_sk21.jpg,black,2.3,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_6964,t13_sk23,valentina burdukovska,pp_mp_t13_sk23.jpg,grey,8.9,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_7081,t15_sk1,valentina burdukovska,na,colourless,3.85,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
latvia_verified_data_plasticpirates_autumn2023.xlsx,lv_7081,t15_sk2,valentina burdukovska,na,colourless,2.4,filaments,na,na,unidentified,na,unidentified,unidentified plastic / non-plastic,na,needle; ParticleAnalysisProtocol_Latvia,na
